,version,ihl,tos,len,id,flags,frag,ttl,proto,chksum,src,dst,options,time,sport,dport,seq,ack,dataofs,reserved,flags,window,chksum,urgptr,options,payload,payload_raw,payload_hex
34,4,5,0,1216,65372,DF,0,64,6,56981,172.28.0.12,172.28.0.1,0,1681616391.1208887,8080,34096,3959750870,3178072143,8,0,PA,501,23800,0,3,1164,"b'HTTP/1.1 200 OK\r\nContent-Type: text/plain; charset=UTF-8\r\nContent-Encoding: gzip\r\nContent-Length: 911\r\nAccess-Control-Allow-Origin: *\r\nSet-Cookie: io=R_PmmLqmwiabq0EaAAAA; Path=/; HttpOnly\r\nDate: Sun, 16 Apr 2023 03:39:51 GMT\r\nConnection: keep-alive\r\n\r\n\x1f\x8b\x08\x00\x00\x00\x00\x00\x00\x03\xd5\x99M\x8f\xda0\x10\x86\xff\xca\x8a34_$$\\+U\xad\xd4CU\xf5V\xaa\xc88\x03X8\xb6\xd7vhi\xc5\x7f\xef$a\x17g\xd9m\xa5\xb0\xa4\xe5\xb0\xc2\x89\x97\xc9\xfbx\xc63\xe3\x90D\xb3d>\r\xbd\x02\x96\xd5z\rz\xfcuT\x10KF\xe3_\xed\xe7|\xf4V\n\x0b\xc2N>\x82X\xdb\xcd\xfc.N\x02\x7f\xa1\x17\xa2\xfe\xfb\xb5\x18-e\xb1_\x8c\xe682\x96\xd0\xed;MJ0x\xe3+\xde\xa1\x92W\xa5\xc0\x8b`\xbc\x18\xb1\x02\x07\xb3\x04G\x9c\t\xc0q\x98L\xf1B\xe0\xff\xe3\x05~\x1d8P\xbb\x18\xe1=\xa5\xc1\xe0#\x89eR\xbcg\xc2\xb6\xf3\xd5\xd2rh\xe6\x8d\xac4\x85\xf6\xa9\x8a\xd8M3\xefUF{\\R\xc2=\xce\x96\x9e\xda\xdb\x8d\x14\xd1\x9b\xcc+\x98\xb1\x13\x85\xda\xc8\x1a\x8cg(Q{\xcfT\n\xb4\x91t\x0b\xf6\x8d\xda;F?\xc3\n4\x88\xc6\xba\x7f8\x8c\x9f\xa7\x98\x9d(\x820\xc8\\\x8c\\Wb(\x08\x10\x85\x06\xba\xebC\x90:\x04Q\x10t\x1c!\xd8ju\x03\x08\x99\x13J\xae\xfe\xc5\xa2\xf2\xfd\x88R\xe0\xfc\xae\x9e\x9f\xdf\x85\xed\xad?\x88>~\x87\xb5j\'L\xa8\xcaN\xa6\x93t\x9a\x86\x94F\x89\xbf\x84\xe0\xdc\x86+3\x88_\xd2\x19\x84\'\x9dQ\x1cG\xaeT\x8c\x95\x9c\xca\x02\xae\xbe\xda\x1f>5\x13\x1e\x95\x1a<\xb4\r\x9aP\xcbv`6\xb8J=\x16?\x88\x1c\xa8\xe9\xec\x0c\x8a\x18\x9b\x0b\x043\xb7G6u\xc8\xc2xv\xe6.4\x8bx{Ao\x0f->\xa15\t\xe0\x94\xb4\x94\x81\xaa\x90y\x8dU\'0\x01zX\xbafAs\xe4\xaa\xd3r\x1f4\xa7\xaeD~\xe4?\xcd\xc8\x8d\xdbn\xcfaN\x9d\t\xb3Y\xfc\\,\xde\x1e\x94Sz\xe2(\xfb\'L\x98\xe7\xb7\xa0\x05p\xefgy\xdf\x1b$sc\xaeS\x82p+\xc1\x0f\xa0\x95\xbd~f?\xa10\xd5\x0ez\xa0\xa4\xbe\x13hQ\xa7-\xfb\xae\x89R\x03\xa4\x03+\xb5 \x85\xf4\xd6 z\x00\x84\xc1\x8bAutD\xae\xe1\xbe\x02s\xfd\x06\xf3\xe4\x90\xf6cI\x0c\xf4qIp\xeb.qZ\x840\xe9t\x98\xf8\x18\xd4B7y\xb3\xf5n\xc6#\xe1\xad{\xc4\xa9\xffQ\xd7#JK\n\xc6\xe4R\x0c\x99\xb1.s\x87\x13_\xb3\xb4\x93~\x878\x82]\xe8\n\xa7\xb2\xa7a\xc7\x15l\x90\xee\xeb2\xf9\xa9\xd3$\xcf\xa6\xcft[\x84\xa3[\xe9v0\x0c&\xb9\x94\xaa\x8f#\x9c""\x9e\xa4\x9dn\xffx&\xe4\xa4\\\x16\xc4=\xfd\xfd\xd7@S\xa7\x94\xa7g\x9e\xb9T\x7fGy\xd3\xb43\xe9\xc1\x0e\xad\xf5\xe9\xda#\xa7\xc6\x05\x99\x1f\x9f\xc5\x91l\x0c\\Ar\x9ds\xf2\xfe\xba\x9dJ\x90\xf8\x9d\xdd[\xab^a\xa7\xbc\xbb|\x0f_C\xb8[\x93\x83\xcez\x1bK\xf4\xf5\x9b\xa3\x87\xf0V\x9cX\\\xa6\xf2\x81\xab\x0f\x8b\x93\x83\x92\xee;\xb8aX\x9e\xd61l\x01\xfa`8E9\xcb:e\x8c\x93J`\x93\xc4\x04\xf2\xbc\xc2F\xf8\xbbs4ah\xc7\x1a<\xeb\x89\x15[{H\xc4\x19m\x9e\xd5\x87\xcc9\x937\xe7\xf3\xa7\x99\xb5\x94E\x85\xb2\x07\xca\xac\x8f\xee\xca\xdbu\x05\xdd\x87\xc9\xad\xdb\x9dj\x91\xbf\xd6\xbb\xbc\x0e\x02\x1aU\xfb>:\xdd\xf7\xbb\xd9\xb9\xd0v\xe9sb\xf2\x92\xb0\xd7\xad\n\x7f\x97\xfc\r\'\xac\xb4\x84?\xfeX\x10\x05\x87q\x8dQ\x96D\x14\x0f[\x98n\xbfhr\x0c\xfb\xe3\xe1-7p_\x13\xd5u\xcd\x1dV\xb4\xee^\xf1\xd2\xea\nj\xeb{uL\xc7`\x94\x14\x06/\x0e\xa3\xc3\xb7\xdf\x862D\xa5\xed\x18\x00\x00'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f706c61696e3b20636861727365743d5554462d380d0a436f6e74656e742d456e636f64696e673a20677a69700d0a436f6e74656e742d4c656e6774683a203931310d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365742d436f6f6b69653a20696f3d525f506d6d4c716d7769616271304561414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a2053756e2c2031362041707220323032332030333a33393a353120474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a1f8b0800000000000003d5994d8fda301086ffca8a33345f24245c2b55add44355f556aac838035838b6d7766869c57fef24611767d96da5b0a4e5b0c28997c9fb78c633e39044b3643e0dbd0296d57a0d7afc7554104b46e35fede77cf4560a0bc24e3e8258dbcdfc2e4e027fa117a2fefbb5182d65b15f8ce6383296d0ed3b4d4a3078e32bdea19257a5c08b60bc18b10207b304479c09c071984cf142e0ffe3057e1d3850bb18e13da5c1e023896552bc67c2b6f3d5d27268e68dac3485f6a98ad84d33ef55467b5c52c23dce969edadb8d14d19bcc2b98b11385dac81a8c6728517bcf540ab491740bf68dda3b463fc30a3488c6ba7f388c9fa7989d288230c85c8c5c57622808108506baeb43903a045110741c21d86a75030899134aaefec5a2f2fd8852e0fcae9e9fdf85edad3f883e7e87b56a274ca8ca4ea693749a86944689bf84e0dc862b33885fd21984279d511c47ae548c959cca02aebeda1f3e35131e951a3cb40d9a50cb766036b84a3d163f881ca8e9ec0c8a189b0b0433b7473675c8c27876e62e348b787b416f0f2d3ea13509e094b49481aa90798d552730017a58ba664173e4aad3721f34a7ae447ee43fcdc88ddb6ecf614e9d09b359fc5c2cde1e94537ae228fb274c98e7b7a00570ef6779df1b247363ae5382702bc10fa095bd7e663fa130d50e7aa0a4be136851a72dfbae895203a4032bb52085f4d6207a0084c18b41757444aee1be0273fd06f3e490f663490cf4714970eb2e715a8430e97498f818d4423779b3f56ec623e1ad7bc4a9ff51d7234a4b0ac6e4520c99b12e7387135fb3b4937e8738825de80aa7b2a761c7156c90eeeb32f9a9d324cfa6cf745b84a35be976300c26b994aa8f239c229ea49d6eff7826e4a45c16c43dfdfdd74053a794a7679eb9547f4779d3b433e9c10eadf5e9da23a7c605991f9fc5916c0c5c41729d73f2feba9d4a90f89ddd5bab5e61a7bcbb7c0f5f43b85b9383ce7a1b4bf4f59ba387f0569c585ca6f281ab0f8b938392ee3bb861589ed6316c01fa60384539cb3a658c934a6093c404f2bcc246f8bb73346168c71a3ceb89155b7b48c4196d9ed587cc399337e7f3a799b5944585b207caac8feecadb7505dd87c9addb9d6a91bfd6bbbc0e021a55fb3e3addf7bbd9b9d076e97362f292b0d7ad0a7f97fc0d27acb4843ffe58100587718d519644140f5b986ebf68720cfbe3e12d37705f13d575cd1d56b4ee5ef1d2ea0a6aeb7b754cc7609414062f0ea3c3b7df863244a5ed180000'
35,4,5,0,52,39588,DF,0,64,6,18394,172.28.0.1,172.28.0.12,0,1681616391.1209407,34096,8080,3178072143,3959752034,8,0,A,501,22636,0,3,0,b'',b''
36,4,5,0,522,39589,DF,0,64,6,17923,172.28.0.1,172.28.0.12,0,1681616391.3035982,34096,8080,3178072143,3959752034,8,0,PA,501,23106,0,3,470,"b'GET /socket.io/?EIO=3&sid=R_PmmLqmwiabq0EaAAAA&t=OU89Ssx&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'474554202f736f636b65742e696f2f3f45494f3d33267369643d525f506d6d4c716d77696162713045614141414126743d4f553839537378267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
37,4,5,0,52,65373,DF,0,64,6,58144,172.28.0.12,172.28.0.1,0,1681616391.3036363,8080,34096,3959752034,3178072613,8,0,A,501,22636,0,3,0,b'',b''
38,4,5,0,472,11494,DF,0,64,6,46068,172.28.0.1,172.28.0.12,0,1681616394.1614962,35306,8080,1176260341,640540451,8,0,PA,501,23056,0,3,420,"b'GET /api/colab/resources HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'474554202f6170692f636f6c61622f7265736f757263657320485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
39,4,5,0,612,16536,DF,0,64,6,40886,172.28.0.12,172.28.0.1,0,1681616394.1846797,8080,35306,640540451,1176260761,8,0,PA,501,23196,0,3,560,"b'HTTP/1.1 200 OK\r\naccess-control-allow-origin: *\r\ncontent-length: 184\r\ncontent-security-policy: frame-ancestors \'self\'; report-uri /api/security/csp-report; default-src \'none\'\r\ncontent-type: application/json\r\ndate: Sun, 16 Apr 2023 03:39:54 GMT\r\netag: ""d397b1cf75387dd6c5ce6b09a2bb312b32e52c86""\r\nserver: TornadoServer/6.2\r\nx-content-type-options: nosniff\r\nconnection: close\r\n\r\n)]}\'\n{""memory"": {""totalBytes"": 13616324608, ""freeBytes"": 12404727808}, ""disks"": [{""filesystem"": {""label"": ""kernel"", ""totalBytes"": 115658190848, ""usedBytes"": 24896241664}}], ""gpus"": []}'",b'485454502f312e3120323030204f4b0d0a6163636573732d636f6e74726f6c2d616c6c6f772d6f726967696e3a202a0d0a636f6e74656e742d6c656e6774683a203138340d0a636f6e74656e742d73656375726974792d706f6c6963793a206672616d652d616e636573746f7273202773656c66273b207265706f72742d757269202f6170692f73656375726974792f6373702d7265706f72743b2064656661756c742d73726320276e6f6e65270d0a636f6e74656e742d747970653a206170706c69636174696f6e2f6a736f6e0d0a646174653a2053756e2c2031362041707220323032332030333a33393a353420474d540d0a657461673a202264333937623163663735333837646436633563653662303961326262333132623332653532633836220d0a7365727665723a20546f726e61646f5365727665722f362e320d0a782d636f6e74656e742d747970652d6f7074696f6e733a206e6f736e6966660d0a636f6e6e656374696f6e3a20636c6f73650d0a0d0a295d7d270a7b226d656d6f7279223a207b22746f74616c4279746573223a2031333631363332343630382c2022667265654279746573223a2031323430343732373830387d2c20226469736b73223a205b7b2266696c6573797374656d223a207b226c6162656c223a20226b65726e656c222c2022746f74616c4279746573223a203131353635383139303834382c2022757365644279746573223a2032343839363234313636347d7d5d2c202267707573223a205b5d7d'
40,4,5,0,52,11495,DF,0,64,6,46487,172.28.0.1,172.28.0.12,0,1681616394.184723,35306,8080,1176260761,640541011,8,0,A,501,22636,0,3,0,b'',b''
41,4,5,0,52,11496,DF,0,64,6,46486,172.28.0.1,172.28.0.12,0,1681616394.1850095,35306,8080,1176260761,640541011,8,0,FA,501,22636,0,3,0,b'',b''
42,4,5,0,52,16537,DF,0,64,6,41445,172.28.0.12,172.28.0.1,0,1681616394.1881888,8080,35306,640541011,1176260762,8,0,FA,501,22636,0,3,0,b'',b''
43,4,5,0,52,11497,DF,0,64,6,46485,172.28.0.1,172.28.0.12,0,1681616394.1882238,35306,8080,1176260762,640541012,8,0,A,501,22636,0,3,0,b'',b''
44,4,5,0,60,48619,DF,0,64,6,9355,172.28.0.1,172.28.0.12,0,1681616394.5047114,47730,8080,982347602,0,10,0,S,64240,22644,0,5,0,b'',b''
45,4,5,0,60,0,DF,0,64,6,57974,172.28.0.12,172.28.0.1,0,1681616394.504753,8080,47730,1467065110,982347603,10,0,SA,65160,22644,0,5,0,b'',b''
46,4,5,0,52,48620,DF,0,64,6,9362,172.28.0.1,172.28.0.12,0,1681616394.5047781,47730,8080,982347603,1467065111,8,0,A,502,22636,0,3,0,b'',b''
47,4,5,0,625,48621,DF,0,64,6,8788,172.28.0.1,172.28.0.12,0,1681616394.505664,47730,8080,982347603,1467065111,8,0,PA,502,23209,0,3,573,"b'POST /socket.io/?EIO=3&sid=R_PmmLqmwiabq0EaAAAA&t=OU89Teu&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nContent-Length: 3\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nContent-Type: text/plain;charset=UTF-8\r\nOrigin: https://colab.research.google.com\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'504f5354202f736f636b65742e696f2f3f45494f3d33267369643d525f506d6d4c716d77696162713045614141414126743d4f553839546575267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a436f6e74656e742d4c656e6774683a20330d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a436f6e74656e742d547970653a20746578742f706c61696e3b636861727365743d5554462d380d0a4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
48,4,5,0,52,53347,DF,0,64,6,4635,172.28.0.12,172.28.0.1,0,1681616394.505684,8080,47730,1467065111,982348176,8,0,A,505,22636,0,3,0,b'',b''
49,4,5,0,55,48622,DF,0,64,6,9357,172.28.0.1,172.28.0.12,0,1681616394.505783,47730,8080,982348176,1467065111,8,0,PA,502,22639,0,3,3,b'1:2',b'313a32'
50,4,5,0,52,53348,DF,0,64,6,4634,172.28.0.12,172.28.0.1,0,1681616394.505789,8080,47730,1467065111,982348179,8,0,A,505,22636,0,3,0,b'',b''
51,4,5,0,282,65374,DF,0,64,6,57913,172.28.0.12,172.28.0.1,0,1681616394.5073137,8080,34096,3959752034,3178072613,8,0,PA,501,22866,0,3,230,"b'HTTP/1.1 200 OK\r\nContent-Type: text/plain; charset=UTF-8\r\nContent-Length: 3\r\nAccess-Control-Allow-Origin: *\r\nSet-Cookie: io=R_PmmLqmwiabq0EaAAAA; Path=/; HttpOnly\r\nDate: Sun, 16 Apr 2023 03:39:54 GMT\r\nConnection: keep-alive\r\n\r\n1:3'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f706c61696e3b20636861727365743d5554462d380d0a436f6e74656e742d4c656e6774683a20330d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365742d436f6f6b69653a20696f3d525f506d6d4c716d7769616271304561414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a2053756e2c2031362041707220323032332030333a33393a353420474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a313a33'
52,4,5,0,52,39590,DF,0,64,6,18392,172.28.0.1,172.28.0.12,0,1681616394.5073373,34096,8080,3178072613,3959752264,8,0,A,501,22636,0,3,0,b'',b''
53,4,5,0,337,53349,DF,0,64,6,4348,172.28.0.12,172.28.0.1,0,1681616394.507548,8080,47730,1467065111,982348179,8,0,PA,505,22921,0,3,285,"b'HTTP/1.1 200 OK\r\nContent-Type: text/html\r\nContent-Length: 2\r\nAccess-Control-Allow-Credentials: true\r\nAccess-Control-Allow-Origin: https://colab.research.google.com\r\nSet-Cookie: io=R_PmmLqmwiabq0EaAAAA; Path=/; HttpOnly\r\nDate: Sun, 16 Apr 2023 03:39:54 GMT\r\nConnection: keep-alive\r\n\r\nok'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a20320d0a4163636573732d436f6e74726f6c2d416c6c6f772d43726564656e7469616c733a20747275650d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a5365742d436f6f6b69653a20696f3d525f506d6d4c716d7769616271304561414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a2053756e2c2031362041707220323032332030333a33393a353420474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a6f6b'
54,4,5,0,52,48623,DF,0,64,6,9359,172.28.0.1,172.28.0.12,0,1681616394.5075648,47730,8080,982348179,1467065396,8,0,A,501,22636,0,3,0,b'',b''
55,4,5,0,522,39591,DF,0,64,6,17921,172.28.0.1,172.28.0.12,0,1681616394.6533673,34096,8080,3178072613,3959752264,8,0,PA,501,23106,0,3,470,"b'GET /socket.io/?EIO=3&sid=R_PmmLqmwiabq0EaAAAA&t=OU89Th3&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'474554202f736f636b65742e696f2f3f45494f3d33267369643d525f506d6d4c716d77696162713045614141414126743d4f553839546833267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
56,4,5,0,52,65375,DF,0,64,6,58142,172.28.0.12,172.28.0.1,0,1681616394.6533983,8080,34096,3959752264,3178073083,8,0,A,501,22636,0,3,0,b'',b''
57,4,5,0,159,18556,DF,0,64,6,39319,172.28.0.1,172.28.0.12,0,1681616395.2285154,44538,6000,638275161,3176656857,8,0,PA,501,22743,0,3,107,b'GET /debug/vars HTTP/1.1\r\nHost: 172.28.0.12:6000\r\nUser-Agent: Go-http-client/1.1\r\nAccept-Encoding: gzip\r\n\r\n',b'474554202f64656275672f7661727320485454502f312e310d0a486f73743a203137322e32382e302e31323a363030300d0a557365722d4167656e743a20476f2d687474702d636c69656e742f312e310d0a4163636570742d456e636f64696e673a20677a69700d0a0d0a'
